MaxErr,SKO,Span,s22,c22,s31,c31
1.05E-05,0.483046,2.95449,0.4,0.7,-0.8,0.6
9.23E-06,0.483046,3.06885,0.4,-0.7,-0.6,-0.8
9.23E-06,0.483046,3.06885,-0.4,-0.7,-0.6,0.8
7.88E-06,0.483046,3.05479,-0.8,0.4,-0.4,-0.8
7.88E-06,0.483046,3.05479,0.8,0.4,-0.4,0.8
3.18E-06,0.483046,2.74675,-0.8,-0.8,0,0.4
7.23E-06,0.483046,3.07022,-0.8,-0.5,0.2,-0.8
7.23E-06,0.483046,3.07022,0.8,-0.5,0.2,0.8
8.06E-06,0.483046,3.05479,-0.8,-0.4,0.4,-0.8
9.77E-06,0.483046,2.99242,0.7,0.4,0.6,-0.8
9.77E-06,0.483046,2.99242,-0.7,0.4,0.6,0.8
6.93E-06,0.483908,2.87484,0.7,-0.6,-0.7,-0.5
6.93E-06,0.483908,2.87484,-0.7,-0.6,-0.7,0.5
7.39E-06,0.483908,3.03681,-0.7,0.6,-0.5,-0.7
7.39E-06,0.483908,3.03681,0.7,0.6,-0.5,0.7
7.23E-06,0.483908,3.03681,-0.7,-0.6,0.5,-0.7
6.67E-06,0.483908,3.05969,-0.6,-0.7,0.5,-0.7
6.67E-06,0.483908,3.05969,0.6,-0.7,0.5,0.7
7.23E-06,0.483908,3.03681,0.7,-0.6,0.5,0.7
7.18E-06,0.483908,2.94445,-0.6,-0.7,0.7,-0.5
7.18E-06,0.483908,2.94445,0.6,-0.7,0.7,0.5
8.20E-06,0.484338,2.92022,0.5,-0.7,-0.8,-0.5
8.20E-06,0.484338,2.92022,-0.5,-0.7,-0.8,0.5
3.90E-06,0.484338,2.79592,-0.8,0.8,-0.1,-0.4
8.10E-06,0.484338,3.05272,-0.7,-0.5,0.5,-0.8
8.10E-06,0.484338,3.05272,0.7,-0.5,0.5,0.8
1.32E-05,0.484768,2.86154,0.6,-0.3,-0.8,-0.8
1.32E-05,0.484768,2.86154,-0.6,-0.3,-0.8,0.8
1.22E-05,0.484768,3.01626,-0.3,-0.6,0.8,-0.8
1.22E-05,0.484768,3.01626,0.3,-0.6,0.8,0.8
9.24E-06,0.485627,3.09793,-0.2,-0.8,0.7,-0.7
9.24E-06,0.485627,3.09793,0.2,-0.8,0.7,0.7
1.10E-05,0.487767,3.05248,0.3,-0.7,-0.8,-0.7
1.20E-05,0.487767,2.83354,0.7,-0.3,-0.8,-0.7
1.20E-05,0.487767,2.83354,-0.7,-0.3,-0.8,0.7
1.10E-05,0.487767,3.05248,-0.3,-0.7,-0.8,0.7
1.07E-05,0.487767,3.07769,0.3,-0.7,-0.7,-0.8
1.14E-05,0.487767,2.93211,0.7,-0.3,-0.7,-0.8
1.14E-05,0.487767,2.93211,-0.7,-0.3,-0.7,0.8
1.07E-05,0.487767,3.07769,-0.3,-0.7,-0.7,0.8
9.72E-06,0.488194,3.09541,0.2,-0.8,-0.8,-0.6
9.72E-06,0.488194,3.09541,-0.2,-0.8,-0.8,0.6
1.06E-05,0.488194,2.93886,0.8,-0.2,-0.6,-0.8
1.06E-05,0.488194,2.93886,-0.8,-0.2,-0.6,0.8
6.63E-06,0.488194,2.93886,-0.8,-0.2,0.6,-0.8
6.61E-06,0.488194,2.95872,-0.8,-0.5,0.6,-0.6
7.07E-06,0.488194,3.07168,-0.5,-0.8,0.6,-0.6
7.07E-06,0.488194,3.07168,0.5,-0.8,0.6,0.6
6.61E-06,0.488194,2.95872,0.8,-0.5,0.6,0.6
6.54E-06,0.489047,3.07076,-0.8,0.6,-0.3,-0.7
6.54E-06,0.489047,3.07076,0.8,0.6,-0.3,0.7
6.23E-06,0.489047,3.07076,-0.8,-0.6,0.3,-0.7
6.23E-06,0.489047,3.07076,0.8,-0.6,0.3,0.7
8.51E-06,0.489473,3.04745,-0.4,0.8,-0.7,-0.6
8.51E-06,0.489473,3.04745,0.4,0.8,-0.7,0.6
6.73E-06,0.489473,3.0285,-0.7,0.7,-0.5,-0.6
5.03E-06,0.489473,2.98836,-0.7,-0.8,0.4,-0.5
5.03E-06,0.489473,2.98836,0.7,-0.8,0.4,0.5
5.97E-06,0.489473,3.0285,-0.7,-0.7,0.5,-0.6
5.97E-06,0.489473,3.0285,0.7,-0.7,0.5,0.6
8.05E-06,0.489473,3.10507,-0.4,-0.8,0.6,-0.7
5.62E-06,0.489473,2.96868,-0.7,-0.7,0.6,-0.5
5.62E-06,0.489473,2.96868,0.7,-0.7,0.6,0.5
8.05E-06,0.489473,3.10507,0.4,-0.8,0.6,0.7
7.09E-06,0.490748,3.04897,-0.8,0.5,-0.5,-0.7
7.36E-06,0.490748,3.04897,-0.8,-0.5,0.5,-0.7
6.99E-06,0.490748,3.1293,-0.5,-0.8,0.5,-0.7
6.99E-06,0.490748,3.1293,0.5,-0.8,0.5,0.7
7.36E-06,0.490748,3.04897,0.8,-0.5,0.5,0.7
6.83E-06,0.490748,3.01406,-0.5,-0.8,0.7,-0.5
7.75E-06,0.490748,3.01406,0.5,0.8,0.7,-0.5
7.75E-06,0.490748,3.01406,-0.5,0.8,0.7,0.5
6.83E-06,0.490748,3.01406,0.5,-0.8,0.7,0.5
7.54E-06,0.491596,2.88683,0.6,-0.7,-0.8,-0.4
7.54E-06,0.491596,2.88683,-0.6,-0.7,-0.8,0.4
7.27E-06,0.491596,3.12315,-0.7,-0.6,0.4,-0.8
7.27E-06,0.491596,3.12315,0.7,-0.6,0.4,0.8
1.01E-05,0.492443,3.04767,0.6,0.6,0.7,-0.7
1.01E-05,0.492443,3.04767,-0.6,0.6,0.7,0.7
1.21E-05,0.492866,2.97422,-0.6,0.5,-0.8,-0.7
1.15E-05,0.492866,3.01578,-0.5,0.6,-0.8,-0.7
1.10E-05,0.492866,3.01578,0.5,-0.6,-0.8,-0.7
1.10E-05,0.492866,3.01578,-0.5,-0.6,-0.8,0.7
1.15E-05,0.492866,3.01578,0.5,0.6,-0.8,0.7
1.12E-05,0.492866,3.05598,-0.6,0.5,-0.7,-0.8
1.07E-05,0.492866,3.07467,0.5,-0.6,-0.7,-0.8
1.07E-05,0.492866,3.07467,-0.5,-0.6,-0.7,0.8
6.47E-06,0.492866,3.03245,-0.8,0.6,-0.5,-0.6
6.47E-06,0.492866,3.03245,0.8,0.6,-0.5,0.6
5.83E-06,0.492866,3.03245,-0.8,-0.6,0.5,-0.6
5.83E-06,0.492866,3.09591,-0.6,-0.8,0.5,-0.6
5.83E-06,0.492866,3.09591,0.6,-0.8,0.5,0.6
5.83E-06,0.492866,3.03245,0.8,-0.6,0.5,0.6
6.15E-06,0.492866,2.94452,-0.8,-0.6,0.6,-0.5
6.24E-06,0.492866,3.03829,-0.6,-0.8,0.6,-0.5
6.24E-06,0.492866,3.03829,0.6,-0.8,0.6,0.5
6.15E-06,0.492866,2.94452,0.8,-0.6,0.6,0.5
1.08E-05,0.492866,3.07467,0.5,0.6,0.7,-0.8
1.08E-05,0.492866,3.07467,-0.5,0.6,0.7,0.8
1.36E-05,0.493288,3.00122,-0.5,0.5,0.8,0.8
9.08E-06,0.494132,3.11797,0.3,-0.8,-0.7,-0.7
9.45E-06,0.494132,2.93304,0.8,-0.3,-0.7,-0.7
9.45E-06,0.494132,2.93304,-0.8,-0.3,-0.7,0.7
9.08E-06,0.494132,3.11797,-0.3,-0.8,-0.7,0.7
3.87E-06,0.494554,2.88522,-0.8,0.8,0,-0.5
6.59E-06,0.494554,3.11026,-0.7,-0.7,0.4,-0.7
6.59E-06,0.494554,3.11026,0.7,-0.7,0.4,0.7
8.51E-06,0.494554,3.09731,0.8,0.4,0.5,-0.8
8.51E-06,0.494554,3.09731,-0.8,0.4,0.5,0.8
6.74E-06,0.494554,2.91106,-0.7,-0.7,0.7,-0.4
6.74E-06,0.494554,2.91106,0.7,-0.7,0.7,0.4
1.05E-05,0.494975,2.98239,-0.6,0.6,-0.8,-0.6
9.64E-06,0.494975,2.98239,0.6,-0.6,-0.8,-0.6
9.64E-06,0.494975,2.98239,-0.6,-0.6,-0.8,0.6
1.05E-05,0.494975,2.98239,0.6,0.6,-0.8,0.6
9.59E-06,0.495816,3.02898,-0.7,0.5,-0.7,-0.7
9.28E-06,0.495816,3.10962,0.5,-0.7,-0.7,-0.7
9.28E-06,0.495816,3.10962,-0.5,-0.7,-0.7,0.7
4.49E-06,0.495816,2.9325,-0.8,0.8,-0.1,-0.5
9.75E-06,0.495816,3.10962,0.5,0.7,0.7,-0.7
9.75E-06,0.495816,3.10962,-0.5,0.7,0.7,0.7
1.18E-05,0.496655,3.05005,0.4,-0.6,-0.8,-0.8
1.18E-05,0.496655,3.05005,-0.4,-0.6,-0.8,0.8
9.87E-06,0.496655,3.03935,0.8,-0.3,-0.6,-0.8
9.87E-06,0.496655,3.03935,-0.8,-0.3,-0.6,0.8
6.66E-06,0.496655,3.08566,-0.8,-0.6,0,-0.8
6.79E-06,0.496655,3.08566,-0.8,0.6,0,-0.8
6.66E-06,0.496655,3.08566,0.8,-0.6,0,0.8
6.79E-06,0.496655,3.08566,0.8,0.6,0,0.8
1.02E-05,0.496655,3.03935,-0.8,0.3,0.6,0.8
5.92E-06,0.496655,3.05005,-0.4,-0.6,0.8,-0.8
5.92E-06,0.496655,3.05005,-0.4,-0.6,0.8,-0.8
8.15E-06,0.497912,3.07624,0.6,-0.7,-0.7,-0.6
8.15E-06,0.497912,3.07624,-0.6,-0.7,-0.7,0.6
8.80E-06,0.497912,3.13385,-0.6,0.7,-0.6,-0.7
6.79E-06,0.497912,3.12038,-0.8,0.6,-0.4,-0.7
6.79E-06,0.497912,3.12038,0.8,0.6,-0.4,0.7
7.04E-06,0.497912,3.12819,-0.8,0.6,-0.1,-0.8
7.04E-06,0.497912,3.12819,0.8,0.6,-0.1,0.8
6.81E-06,0.497912,3.12038,-0.8,-0.6,0.4,-0.7
6.81E-06,0.497912,3.12038,0.8,-0.6,0.4,0.7
8.50E-06,0.497912,3.10243,0.7,0.6,0.6,-0.7
8.50E-06,0.497912,3.10243,-0.7,0.6,0.6,0.7
5.80E-06,0.497912,2.98067,-0.6,-0.8,0.7,-0.4
5.80E-06,0.497912,2.98067,0.6,-0.8,0.7,0.4
8.66E-06,0.497912,3.07624,-0.6,0.7,0.7,0.6
1.02E-05,0.498331,3.052,-0.5,0.7,-0.8,-0.6
1.05E-05,0.498331,2.94722,0.7,-0.5,-0.8,-0.6
1.05E-05,0.498331,2.94722,-0.7,-0.5,-0.8,0.6
1.02E-05,0.498331,3.052,0.5,0.7,-0.8,0.6
7.78E-06,0.498331,3.15528,-0.8,0.5,-0.4,-0.8
7.55E-06,0.498331,3.15528,-0.8,-0.5,0.4,-0.8
7.55E-06,0.498331,3.15528,0.8,-0.5,0.4,0.8
5.90E-06,0.498331,3.11074,-0.7,-0.5,0.6,-0.8
5.90E-06,0.498331,3.11074,-0.7,-0.5,0.6,-0.8
9.36E-06,0.498331,3.11074,-0.7,0.5,0.6,0.8
1.35E-05,0.498331,2.87181,-0.7,-0.2,0.8,-0.8
8.12E-06,0.498331,2.95957,0.5,0.8,0.8,-0.4
8.12E-06,0.498331,2.95957,-0.5,0.8,0.8,0.4
1.04E-05,0.498331,2.94722,-0.7,0.5,0.8,0.6
1.35E-05,0.498331,2.87181,0.7,-0.2,0.8,0.8
1.06E-05,0.499583,3.20885,0.1,-0.8,-0.8,-0.7
1.17E-05,0.499583,2.95553,-0.7,-0.4,-0.8,0.7
1.06E-05,0.499583,3.20885,-0.1,-0.8,-0.8,0.7
1.15E-05,0.499583,3.04927,-0.7,0.4,-0.7,-0.8
1.01E-05,0.499583,3.14301,0.4,-0.7,-0.7,-0.8
1.22E-05,0.499583,2.8809,0.8,-0.1,-0.7,-0.8
1.22E-05,0.499583,2.8809,-0.8,-0.1,-0.7,0.8
1.01E-05,0.499583,3.14301,-0.4,-0.7,-0.7,0.8
1.15E-05,0.499583,3.04927,0.7,0.4,-0.7,0.8
8.10E-06,0.499583,2.77917,-0.8,0.1,0.7,-0.8
5.70E-06,0.499583,2.95553,-0.7,-0.4,0.8,-0.7
5.70E-06,0.499583,2.95553,-0.7,-0.4,0.8,-0.7
1.16E-05,0.499583,3.08627,0.4,0.7,0.8,-0.7
1.16E-05,0.499583,3.08627,-0.4,0.7,0.8,0.7
4.61E-06,0.499583,3.20885,0.1,-0.8,0.8,0.7
5.80E-06,0.500833,3.07218,-0.7,-0.8,0.1,-0.7
5.80E-06,0.500833,3.07218,0.7,-0.8,0.1,0.7
4.93E-06,0.500833,3.01825,-0.8,-0.7,0.5,-0.5
5.14E-06,0.500833,3.06252,-0.7,-0.8,0.5,-0.5
5.66E-06,0.500833,3.01825,-0.8,0.7,0.5,0.5
5.14E-06,0.500833,3.06252,0.7,-0.8,0.5,0.5
4.93E-06,0.500833,3.01825,0.8,-0.7,0.5,0.5
7.10E-06,0.501664,3.17071,-0.8,0.6,-0.2,-0.8
7.10E-06,0.501664,3.17071,0.8,0.6,-0.2,0.8
6.85E-06,0.501664,3.17071,-0.8,-0.6,0.2,-0.8
6.85E-06,0.501664,3.17071,0.8,-0.6,0.2,0.8
8.19E-06,0.502908,3.01862,0.6,-0.7,-0.8,-0.5
8.82E-06,0.502908,2.94901,0.7,-0.6,-0.8,-0.5
8.82E-06,0.502908,2.94901,-0.7,-0.6,-0.8,0.5
8.19E-06,0.502908,3.01862,-0.6,-0.7,-0.8,0.5
8.63E-06,0.502908,3.18419,-0.7,0.6,-0.5,-0.8
8.73E-06,0.502908,3.20288,-0.6,0.7,-0.5,-0.8
8.63E-06,0.502908,3.18419,0.7,0.6,-0.5,0.8
8.20E-06,0.502908,3.18419,-0.7,-0.6,0.5,-0.8
8.20E-06,0.502908,3.20288,-0.6,-0.7,0.5,-0.8
8.20E-06,0.502908,3.20288,0.6,-0.7,0.5,0.8
8.20E-06,0.502908,3.18419,0.7,-0.6,0.5,0.8
6.81E-06,0.503322,3.10047,-0.7,0.7,-0.6,-0.6
5.75E-06,0.503322,3.10618,-0.8,-0.7,0.4,-0.6
5.61E-06,0.503322,3.12014,-0.7,-0.8,0.4,-0.6
5.61E-06,0.503322,3.12014,0.7,-0.8,0.4,0.6
5.75E-06,0.503322,3.10618,0.8,-0.7,0.4,0.6
6.72E-06,0.503322,3.10047,-0.7,-0.7,0.6,-0.6
5.25E-06,0.503322,3.00491,-0.7,-0.8,0.6,-0.4
5.25E-06,0.503322,3.00491,0.7,-0.8,0.6,0.4
6.72E-06,0.503322,3.10047,0.7,-0.7,0.6,0.6
1.01E-05,0.504563,3.20885,0.2,-0.8,-0.8,-0.7
1.01E-05,0.504563,3.20885,-0.2,-0.8,-0.8,0.7
1.12E-05,0.504563,2.98139,0.8,-0.2,-0.7,-0.8
8.47E-06,0.504563,3.01397,-0.8,0.5,-0.7,-0.6
8.27E-06,0.504563,3.01397,0.8,-0.5,-0.7,-0.6
8.27E-06,0.504563,3.01397,-0.8,-0.5,-0.7,0.6
1.12E-05,0.504563,2.98139,-0.8,-0.2,-0.7,0.8
7.68E-06,0.504563,3.19688,-0.7,0.7,-0.3,-0.8
7.96E-06,0.504563,3.20346,-0.5,-0.8,0.6,-0.7
8.38E-06,0.504563,3.1019,-0.8,0.5,0.6,0.7
7.96E-06,0.504563,3.20346,0.5,-0.8,0.6,0.7
8.02E-06,0.504563,3.14584,-0.5,-0.8,0.7,-0.6
8.65E-06,0.504563,3.14584,0.5,0.8,0.7,-0.6
8.65E-06,0.504563,3.14584,-0.5,0.8,0.7,0.6
8.02E-06,0.504563,3.14584,0.5,-0.8,0.7,0.6
9.62E-06,0.5058,3.03916,-0.8,0.4,-0.7,-0.7
9.59E-06,0.5058,3.03916,-0.8,-0.4,-0.7,0.7
9.62E-06,0.5058,3.03916,0.8,0.4,-0.7,0.7
7.57E-06,0.5058,3.17588,-0.7,0.7,-0.5,-0.7
8.93E-06,0.5058,3.17923,-0.4,-0.8,0.7,-0.7
9.72E-06,0.5058,3.17923,0.4,0.8,0.7,-0.7
7.20E-06,0.5058,3.04285,-0.7,-0.7,0.7,-0.5
7.48E-06,0.5058,3.04285,-0.7,0.7,0.7,0.5
7.20E-06,0.5058,3.04285,0.7,-0.7,0.7,0.5
9.72E-06,0.5058,3.17923,-0.4,0.8,0.7,0.7
8.93E-06,0.5058,3.17923,0.4,-0.8,0.7,0.7
6.97E-06,0.506623,3.17008,-0.6,0.8,-0.6,-0.6
7.02E-06,0.506623,3.17008,-0.6,-0.8,0.6,-0.6
7.00E-06,0.506623,3.0877,0.8,0.6,0.6,-0.6
7.00E-06,0.506623,3.0877,-0.8,0.6,0.6,0.6
7.02E-06,0.506623,3.17008,0.6,-0.8,0.6,0.6
1.35E-05,0.506623,2.98925,-0.7,-0.3,0.8,-0.8
1.17E-05,0.506623,3.18426,-0.3,-0.7,0.8,-0.8
1.17E-05,0.506623,3.18426,0.3,-0.7,0.8,0.8
1.35E-05,0.506623,2.98925,0.7,-0.3,0.8,0.8
7.62E-06,0.507855,3.21324,-0.8,0.6,-0.3,-0.8
7.62E-06,0.507855,3.21324,0.8,0.6,-0.3,0.8
7.32E-06,0.507855,3.21324,-0.8,-0.6,0.3,-0.8
7.32E-06,0.507855,3.21324,0.8,-0.6,0.3,0.8
9.57E-06,0.508265,3.12343,-0.4,0.8,-0.8,-0.6
9.57E-06,0.508265,3.12343,0.4,0.8,-0.8,0.6
9.85E-06,0.508265,3.14016,-0.8,0.4,-0.6,-0.8
9.85E-06,0.508265,3.14016,0.8,0.4,-0.6,0.8
4.75E-06,0.508265,3.02574,-0.8,0.8,0,-0.6
9.10E-06,0.508265,3.23685,-0.4,-0.8,0.6,-0.8
9.10E-06,0.508265,3.23685,0.4,-0.8,0.6,0.8
7.35E-06,0.509084,3.17563,-0.8,0.6,-0.5,-0.7
7.19E-06,0.509084,3.22769,-0.6,0.8,-0.5,-0.7
7.35E-06,0.509084,3.17563,0.8,0.6,-0.5,0.7
7.01E-06,0.509084,3.22769,-0.6,-0.8,0.5,-0.7
7.01E-06,0.509084,3.22769,0.6,-0.8,0.5,0.7
6.74E-06,0.509084,2.99977,-0.8,-0.6,0.7,-0.5
6.94E-06,0.509084,3.11246,-0.6,0.8,0.7,0.5
6.74E-06,0.509084,2.99977,0.8,-0.6,0.7,0.5
8.33E-06,0.509493,3.08823,-0.5,0.8,-0.8,-0.5
9.24E-06,0.509493,2.92604,0.8,-0.5,-0.8,-0.5
9.24E-06,0.509493,2.92604,-0.8,-0.5,-0.8,0.5
8.33E-06,0.509493,3.08823,0.5,0.8,-0.8,0.5
8.65E-06,0.509493,3.20047,-0.8,0.5,-0.5,-0.8
4.76E-06,0.509493,3.07301,-0.8,0.8,-0.1,-0.6
5.15E-06,0.509493,3.07301,-0.8,-0.8,-0.1,0.6
7.86E-06,0.509493,3.26108,-0.5,-0.8,0.5,-0.8
7.86E-06,0.509493,3.26108,0.5,-0.8,0.5,0.8
6.83E-06,0.510718,3.19411,-0.8,0.7,-0.3,-0.7
6.65E-06,0.510718,3.18371,-0.7,0.8,-0.3,-0.7
6.39E-06,0.510718,3.19411,-0.8,-0.7,0.3,-0.7
6.39E-06,0.510718,3.19411,0.8,-0.7,0.3,0.7
1.13E-05,0.511126,3.11418,-0.6,0.6,-0.8,-0.7
1.13E-05,0.511126,3.11418,0.6,0.6,-0.8,0.7
1.13E-05,0.511126,3.19505,0.6,0.6,0.7,-0.8
1.13E-05,0.511126,3.19505,-0.6,0.6,0.7,0.8
5.67E-06,0.511534,3.1216,-0.6,-0.5,0.8,-0.8
1.24E-05,0.511534,3.14757,0.5,0.6,0.8,-0.8
1.34E-05,0.511534,3.1216,-0.6,0.5,0.8,0.8
1.24E-05,0.511534,3.14757,-0.5,0.6,0.8,0.8
5.82E-06,0.511534,3.14757,0.5,-0.6,0.8,0.8
5.82E-06,0.511534,3.14757,0.5,-0.6,0.8,0.8
1.15E-05,0.512754,2.97885,0.8,-0.3,-0.8,-0.7
1.15E-05,0.512754,2.97885,-0.8,-0.3,-0.8,0.7
1.13E-05,0.512754,3.08188,-0.8,0.3,-0.7,-0.8
1.02E-05,0.512754,3.24569,0.3,-0.8,-0.7,-0.8
1.02E-05,0.512754,3.24569,-0.3,-0.8,-0.7,0.8
1.10E-05,0.512754,3.2272,0.3,0.8,0.8,-0.7
1.10E-05,0.512754,3.2272,-0.3,0.8,0.8,0.7
7.58E-06,0.51316,3.25764,-0.7,0.7,-0.4,-0.8
5.52E-06,0.51316,3.12467,-0.8,0.8,-0.2,-0.6
5.50E-06,0.51316,3.12467,-0.8,-0.8,0.2,-0.6
7.87E-06,0.51316,3.25764,-0.7,-0.7,0.4,-0.8
7.87E-06,0.51316,3.25764,0.7,-0.7,0.4,0.8
7.96E-06,0.51316,2.98523,-0.7,-0.7,0.8,-0.4
7.96E-06,0.51316,2.98523,0.7,-0.7,0.8,0.4
5.77E-06,0.513971,3.16805,0.7,-0.6,-0.7,-0.7
1.08E-05,0.514377,3.18379,-0.5,0.7,-0.8,-0.7
1.08E-05,0.514377,3.18379,0.5,0.7,-0.8,0.7
6.56E-06,0.514377,3.0735,-0.8,0.7,-0.6,-0.5
6.56E-06,0.514377,3.13669,-0.7,0.8,-0.6,-0.5
6.36E-06,0.514377,3.16143,-0.8,0.7,-0.5,-0.6
6.18E-06,0.514377,3.19431,-0.7,0.8,-0.5,-0.6
5.15E-06,0.514377,3.1038,-0.8,-0.8,0.4,-0.5
6.19E-06,0.514377,3.19431,-0.7,-0.8,0.5,-0.6
4.94E-06,0.514377,3.04001,-0.8,-0.8,0.5,-0.4
6.19E-06,0.514377,3.19431,0.7,-0.8,0.5,0.6
5.60E-06,0.514377,3.0735,-0.8,-0.7,0.6,-0.5
5.80E-06,0.514377,3.13669,-0.7,-0.8,0.6,-0.5
5.80E-06,0.514377,3.13669,0.7,-0.8,0.6,0.5
5.60E-06,0.514377,3.0735,0.8,-0.7,0.6,0.5
1.03E-05,0.514377,3.24141,0.5,0.7,0.7,-0.8
1.12E-05,0.514377,3.17636,-0.7,0.5,0.7,0.8
1.03E-05,0.514377,3.24141,-0.5,0.7,0.7,0.8
1.11E-05,0.514377,3.0946,-0.7,0.5,0.8,0.7
9.94E-06,0.516398,3.08628,-0.7,0.6,-0.8,-0.6
9.68E-06,0.516398,3.1504,-0.6,0.7,-0.8,-0.6
9.51E-06,0.516398,3.08628,0.7,-0.6,-0.8,-0.6
9.51E-06,0.516398,3.08628,-0.7,-0.6,-0.8,0.6
9.94E-06,0.516398,3.08628,0.7,0.6,-0.8,0.6
9.92E-06,0.516398,3.2685,-0.6,0.7,-0.6,-0.8
8.14E-06,0.516398,3.26356,-0.8,0.6,-0.4,-0.8
8.14E-06,0.516398,3.26356,0.8,0.6,-0.4,0.8
7.22E-06,0.516398,3.28531,-0.6,-0.8,0.4,-0.8
7.22E-06,0.516398,3.28531,0.6,-0.8,0.4,0.8
8.45E-06,0.516398,2.91562,-0.8,-0.6,0.8,-0.4
7.98E-06,0.516398,3.05484,-0.6,-0.8,0.8,-0.4
8.20E-06,0.516398,3.05484,-0.6,0.8,0.8,0.4
7.98E-06,0.516398,3.05484,0.6,-0.8,0.8,0.4
8.45E-06,0.516398,2.91562,0.8,-0.6,0.8,0.4
6.40E-06,0.518009,3.18812,-0.8,-0.7,0,-0.8
6.98E-06,0.518009,3.18812,-0.8,0.7,0,-0.8
6.40E-06,0.518009,3.18812,0.8,-0.7,0,0.8
1.27E-05,0.518009,3.21806,0.4,0.7,0.8,-0.8
1.40E-05,0.518009,3.11015,0.7,0.4,0.8,-0.8
1.40E-05,0.518009,3.11015,-0.7,0.4,0.8,0.8
1.27E-05,0.518009,3.21806,-0.4,0.7,0.8,0.8
5.55E-06,0.518009,3.32228,-0.1,-0.8,0.8,0.8
5.55E-06,0.518009,3.32228,-0.1,-0.8,0.8,0.8
8.29E-06,0.519214,3.17463,-0.7,0.7,-0.7,-0.6
6.78E-06,0.519214,3.24936,-0.8,0.7,-0.4,-0.7
6.98E-06,0.519214,3.25193,-0.7,0.8,-0.4,-0.7
5.89E-06,0.519214,3.17991,-0.8,0.8,-0.3,-0.6
6.87E-06,0.519214,3.14362,-0.8,-0.7,-0.1,-0.8
6.60E-06,0.519214,3.2354,-0.8,0.7,-0.1,-0.8
7.06E-06,0.519214,3.21536,-0.7,0.8,-0.1,-0.8
6.87E-06,0.519214,3.14362,0.8,-0.7,-0.1,0.8
6.68E-06,0.519214,3.2354,-0.8,-0.7,0.1,-0.8
7.27E-06,0.519214,3.21536,-0.7,-0.8,0.1,-0.8
6.68E-06,0.519214,3.2354,0.8,-0.7,0.1,0.8
5.73E-06,0.519214,3.17991,-0.8,-0.8,0.3,-0.6
6.69E-06,0.519214,3.00967,-0.8,-0.7,0.7,-0.4
6.54E-06,0.519214,3.07907,-0.7,-0.8,0.7,-0.4
6.65E-06,0.519214,3.07907,-0.7,0.8,0.7,0.4
6.54E-06,0.519214,3.07907,0.7,-0.8,0.7,0.4
6.69E-06,0.519214,3.00967,0.8,-0.7,0.7,0.4
9.89E-06,0.520416,3.15715,-0.8,0.5,-0.7,-0.7
8.27E-06,0.522414,3.14294,-0.8,0.6,-0.7,-0.6
8.27E-06,0.522414,3.14294,0.8,0.6,-0.7,0.6
8.15E-06,0.522414,3.30186,-0.6,0.8,-0.6,-0.7
1.14E-05,0.522813,3.33097,0.2,-0.8,-0.8,-0.8
9.25E-06,0.522813,3.06921,0.8,-0.5,-0.8,-0.6
9.25E-06,0.522813,3.06921,-0.8,-0.5,-0.8,0.6
1.14E-05,0.522813,3.33097,-0.2,-0.8,-0.8,0.8
9.19E-06,0.522813,3.33525,-0.5,0.8,-0.6,-0.8
7.31E-06,0.522813,3.28267,-0.8,0.7,-0.2,-0.8
6.85E-06,0.522813,3.28267,-0.8,-0.7,0.2,-0.8
6.85E-06,0.522813,3.28267,0.8,-0.7,0.2,0.8
1.37E-05,0.522813,3.02392,-0.8,-0.2,0.8,-0.8
5.21E-06,0.522813,3.33097,0.2,-0.8,0.8,0.8
5.21E-06,0.522813,3.33097,0.2,-0.8,0.8,0.8
1.14E-05,0.524007,3.08966,-0.8,0.4,-0.8,-0.7
1.05E-05,0.524007,3.25428,-0.4,0.8,-0.8,-0.7
1.13E-05,0.524007,3.08966,-0.8,-0.4,-0.8,0.7
1.05E-05,0.524007,3.25428,0.4,0.8,-0.8,0.7
1.14E-05,0.524007,3.08966,0.8,0.4,-0.8,0.7
1.02E-05,0.524007,3.31101,-0.4,0.8,-0.7,-0.8
6.15E-06,0.524007,3.19066,-0.8,-0.4,-0.7,0.8
6.15E-06,0.524007,3.19066,-0.8,-0.4,-0.7,0.8
1.02E-05,0.524007,3.31101,0.4,0.8,-0.7,0.8
8.35E-06,0.524007,3.32326,-0.7,0.7,-0.5,-0.8
5.41E-06,0.524007,3.16626,-0.8,-0.8,0,-0.7
5.16E-06,0.524007,3.16626,-0.8,0.8,0,-0.7
1.12E-05,0.524007,3.19066,0.8,0.4,0.7,-0.8
1.12E-05,0.524007,3.19066,-0.8,0.4,0.7,0.8
5.88E-06,0.525198,3.11899,-0.8,-0.8,-0.1,-0.7
5.82E-06,0.525198,3.21353,-0.8,0.8,-0.1,-0.7
5.44E-06,0.525198,3.21353,-0.8,-0.8,0.1,-0.7
5.41E-06,0.525198,3.11899,-0.8,0.8,0.1,-0.7
5.18E-06,0.525198,3.16758,-0.8,-0.8,0.5,-0.5
8.83E-06,0.527178,3.18662,-0.6,0.8,-0.8,-0.5
8.17E-06,0.527178,3.35948,-0.6,0.8,-0.5,-0.8
8.83E-06,0.527178,3.05928,-0.8,-0.6,0.8,-0.5
8.83E-06,0.527178,3.05928,0.8,-0.6,0.8,0.5
7.11E-06,0.527573,3.26847,-0.7,0.8,-0.6,-0.6
